query,lat,lon
"Đường Xô Viết Nghệ Tĩnh Đưường Xô Viết Nghệ Tĩnh, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 904, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Xa Lộ Hà Nội, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Sông Thương, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Chung Cư Hoàng Quân Đưường Nguyễn Văn Linh, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường D40 Đưường Lê Thị Riêng, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bùi Dương Lịch, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 12B Đưường Nguyễn Văn Tăng, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường / Đưường Cách Mạng Tháng Tám, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 81, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7164039,106.7346196
"Đường Hưng Lân Đưường Nguyễn Thị Sóc, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Văn Đang Đưường Trần Văn Đang, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 43, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7164039,106.7346196
"Đường Số 42, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7164039,106.7346196
"Đường Dương Tử Giang, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 1, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",10.7350015,106.7194453
"Đường /4 Đưường Phạm Văn Chiêu, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tân Thới Nhất 3, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phan Công Hớn, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 7, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",10.7057611,106.6460087
"Đường Phưường, Quận 11, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Bá Huân, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 7A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Khuyến, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trưng Nữ Vương, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường P2. Tân Bìn, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đinh Đức Thiện, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Thủy Lợi, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đình Tân Khai, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 12, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường / 156 Đưường Xô Viết Nghệ Tĩnh, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 17, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",10.8114216,106.7549195
"Đường D52, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",10.8072214,106.6415671
"Đường Trịnh Hoài Đức, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường / Đưường Vĩnh Viễn, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Bứa, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trịnh Quang Nghị, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Gia Trí Đưường D2, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Kdc Vạn Phúc Đưường Số, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Hồ Văn Huê, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Thời Trung, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường C13 Nguyễn Văn Linh Đưường Nguyễn Văn Linh, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Nì, Huyện Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đại Lộ, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Cư Xá Bắc Hải, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Dn5, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",10.7551307,106.6802719
"Đường Hoàng Minh Giám, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lô C1 Đưường Ba Tơ, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Hữu Trí, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Liễu, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tân Canh, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phú Mỹ. Phưường 22. Bình Thạnh Đưường Phú Mỹ, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hòa Bình, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",10.773806,106.6471276
"Đường Số 50, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 19 Đưường Số 19, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tân Vĩnh, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 46, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Mỹ Hòa, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bình Đông Đưường Bình Đông, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường / Đưường Nguyễn Văn Đậu, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường / Đưường Trường Chinh, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Chung Cư Chu Văn An Đưường Phan Chu Trinh, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Cao Văn Ngọc, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Số 2, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường C7B/ Đưường Phạm Hùng, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Citi Soho Đưường Số, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Cửu Long, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Melosa Khang Điền Đưường Số, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 20 Đưường Số 20, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường TrầN Văn Dư, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Bình Trọng, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phạm Phú Thứ, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hoa Binh Đưường Hòa Bình, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường Linh Xuân, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Quang Sung, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường D1, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường ÍCh Thiên, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường D1, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.855436,106.7897877
"Đường Hồ Chí Minh, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trục 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 23, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Huyền Quang, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Era Town Đưường Nguyễn Lương Bằng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lầu 1 Đưường Nguyễn Tri Phương, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường /.... Đưường Hậu Giang, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Cù Lao Phưường 2, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Cạnh Đưường Đặng Thuỳ Trâm, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Thái Sơn Đưường Nguyễn Thái Sơn, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tân Hiệp 18, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",10.8940165,106.5987079
"Đường Trung Mỹ Tây 12, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",10.8547421,106.625473
"Đường Số 20, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường Linh Trung, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phạm Qúy Thích, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường Bình Hưng Hòa B, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường M1, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hai Bà Trưng, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đưường Điện Biên Phủ, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường B3-, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Quốc Hương, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đuong 105B Đưường Trịnh Quang Nghị, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Ung Văn Khiêm Đưường Ung Văn Khiêm, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường To Đưường Phan Văn Hớn, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Hồ Bá Phấn, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bùi Bằng Đoàn, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 6C, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Song Hành Đưường Song Hành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Chung Cư Mỹ Phước, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bờ Bao Tân Phú Đưường Bờ Bao Tân Thắng, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trung Mỹ Tây 03, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tổ 8 Kp1 Đưường Nguyễn Thị Nhuần, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường Phú Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 24A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường T8, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường ' Đưường Số, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Cộng Hòa, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trương Hán Siêu, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đối Diện Chung Cư Ricca Đưường Gò Cát, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 2A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phưường Tây Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Melosa Garden Khang Điền Đưường Số 2, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường B60 Đưường Nguyễn Thần Hiến, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đông Hưng Thuận 5, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường F8/ Đưường Vĩnh Lộc, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tầm Vu, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 53, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7164039,106.7346196
"Đường 1A Đưường Quốc Lộ 1A, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Huỳnh Văn Gấm, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường T17- Đưường Nguyễn Xiển, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 5, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lầu, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bạch Đằng Ph Đưường Bạch Đằng, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nhà Trọ Ba Thành Đưường Số 1, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Võ Trứ, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Đừng, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường UNKNOWN, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Mỹ Hòa 3, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 10, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",10.8374115,106.66991
"Đường Tân Chánh Hiệp 24, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 37, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7164039,106.7346196
"Đường Tân Thới Nhất 18, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường / Đưường Lê Quang Định, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường C8/ Đưường Phạm Hùng, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Văn Khánh, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Chung Cư Trần Quốc Thảo Đưường Trần Quốc Thảo, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Phạm Nhữ Tăng, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lưu Hữu Phước, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường 18, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.7820907,106.7582851
"Đường Trung Mỹ Tây 12 Đưường Trung Mỹ Tây 12, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Triệu Luật, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tự Cưường, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Vĩnh Hội, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nhà Đưường Võ Chí Công, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đưường Hoàng Văn Thụ, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Bùi Tá Hán, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Topaz Elite Đưường Cao Lỗ, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tân Chánh Hiệp 35, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường /33B6 Đưường Bành Văn Trân, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Chung Cư Quốc Cưường Đưường Trần Xuân Soạn, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 13, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số Đưường Số 2, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Trần Văn Cẩn, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường To Hiến Thành, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lê Lợi, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Lương Nhữ Học, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Nguyễn Văn Nguyễn, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.7554153,106.6857658
"Đường Nguyễn Văn Luông, Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đô Đốc Lộc, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tân Chánh Hiệp 7, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Thạnh Lộc 29, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường A7/ Đưường Quốc Lộ 50, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường C6/ Đưường Nguyễn Trãi, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Số 13, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Tên Lửa Đưường Tên Lửa, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",,
"Đường Đs 4 Đưường Dân Chủ, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",,
"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",10.7211158,106.6292079
"Quận 7, Thành phố Hồ Chí Minh, Việt Nam",10.7375669,106.7296597
"Quận 10, Thành phố Hồ Chí Minh, Việt Nam",10.7725282,106.6682021
"Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",10.8510238,106.7548953
"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.7753939,106.6996249
"Quận 3, Thành phố Hồ Chí Minh, Việt Nam",10.7788914,106.6869967
"Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",10.8030931,106.6523519
"Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",10.812271,106.7040393
"Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam",10.8010601,106.6798946
"Quận 9, Thành phố Hồ Chí Minh, Việt Nam",10.8441928,106.7791529
"Quận Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",10.8352617,106.6740588
"Quận 5, Thành phố Hồ Chí Minh, Việt Nam",10.7558252,106.6683021
"Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",10.7918681,106.6277515
"Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",10.7704159,106.5995401
"Quận 6, Thành phố Hồ Chí Minh, Việt Nam",10.7458901,106.6391994
"Quận 12, Thành phố Hồ Chí Minh, Việt Nam",10.8612653,106.6642083
"Quận 4, Thành phố Hồ Chí Minh, Việt Nam",10.7607538,106.7070798
"Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",10.6509356,106.7259486
"Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",10.6950833,106.5909297
"Quận 2, Thành phố Hồ Chí Minh, Việt Nam",10.7690588,106.8013393
"Quận 11, Thành phố Hồ Chí Minh, Việt Nam",10.7656343,106.647607
"Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",10.8777329,106.5760523
"Huyện Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",11.0967072,106.5097461
"Huyện Cần Giờ, Thành phố Hồ Chí Minh, Việt Nam",10.396588,106.9086984
"Quận 8, Việt Nam",10.7211158,106.6292079
"Quận 7, Việt Nam",10.7375669,106.7296597
"Quận 10, Việt Nam",10.7725282,106.6682021
"Thành phố Thủ Đức, Việt Nam",10.8510238,106.7548953
"Quận 1, Việt Nam",10.7753939,106.6996249
"Quận 3, Việt Nam",10.7788914,106.6869967
"Quận Tân Bình, Việt Nam",10.8030931,106.6523519
"Quận Bình Thạnh, Việt Nam",10.812271,106.7040393
"Quận Phú Nhuận, Việt Nam",10.8010601,106.6798946
"Quận 9, Việt Nam",14.5542691,109.0554213
"Quận Gò Vấp, Việt Nam",10.8352617,106.6740588
"Quận 5, Việt Nam",10.7558252,106.6683021
"Quận Tân Phú, Việt Nam",10.7918681,106.6277515
"Quận Bình Tân, Việt Nam",10.7704159,106.5995401
"Quận 6, Việt Nam",10.7458901,106.6391994
"Quận 12, Việt Nam",10.8612653,106.6642083
"Quận 4, Việt Nam",10.7607538,106.7070798
"Huyện Nhà Bè, Việt Nam",10.6509356,106.7259486
